Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-ss16-ffr02,"DZ-SS16/FFR02 Chakrabarthi Deity Dragon, Nirvana Bagarvan [FFR]","<p><strong>Chakrabarthi Deity Dragon, Nirvana Bagarvan</strong></p>
<p>Card Number: DZ-SS16/FFR02</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_086.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr03,"DZ-SS16/FFR03 Deity Strike Equip, Garna Vairina [FFR]","<p><strong>Deity Strike Equip, Garna Vairina</strong></p>
<p>Card Number: DZ-SS16/FFR03</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_087.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr04,"DZ-SS16/FFR04 Flame of Promise, Aermo [FFR]","<p><strong>Flame of Promise, Aermo</strong></p>
<p>Card Number: DZ-SS16/FFR04</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_088.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr05,"DZ-SS16/FFR05 Inquirer of Knowledge, Selseera [FFR]","<p><strong>Inquirer of Knowledge, Selseera</strong></p>
<p>Card Number: DZ-SS16/FFR05</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_089.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr06,"DZ-SS16/FFR06 Fiendish Calamity Dragon, Maidirogue [FFR]","<p><strong>Fiendish Calamity Dragon, Maidirogue</strong></p>
<p>Card Number: DZ-SS16/FFR06</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_090.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr07,DZ-SS16/FFR07 Chronodragon Nextage [FFR],"<p><strong>Chronodragon Nextage</strong></p>
<p>Card Number: DZ-SS16/FFR07</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_091.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr08,DZ-SS16/FFR08 Chronojet Dragon [FFR],"<p><strong>Chronojet Dragon</strong></p>
<p>Card Number: DZ-SS16/FFR08</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_092.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr09,DZ-SS16/FFR09 Upstream Dragon [FFR],"<p><strong>Upstream Dragon</strong></p>
<p>Card Number: DZ-SS16/FFR09</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_093.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr10,"DZ-SS16/FFR10 Mad Flame Monster, Blezergas [FFR]","<p><strong>Mad Flame Monster, Blezergas</strong></p>
<p>Card Number: DZ-SS16/FFR10</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR10,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_094.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr11,"DZ-SS16/FFR11 Knight of Starry Skies, Zero [FFR]","<p><strong>Knight of Starry Skies, Zero</strong></p>
<p>Card Number: DZ-SS16/FFR11</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR11,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_095.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr12,"DZ-SS16/FFR12 Knight of All Night, Esnia [FFR]","<p><strong>Knight of All Night, Esnia</strong></p>
<p>Card Number: DZ-SS16/FFR12</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR12,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_096.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr13,"DZ-SS16/FFR13 Gleaming Lord, Uranus [FFR]","<p><strong>Gleaming Lord, Uranus</strong></p>
<p>Card Number: DZ-SS16/FFR13</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR13,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_097.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr14,"DZ-SS16/FFR14 Quaking Heavenly Dragon, Astraios Dragon [FFR]","<p><strong>Quaking Heavenly Dragon, Astraios Dragon</strong></p>
<p>Card Number: DZ-SS16/FFR14</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR14,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_098.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr15,"DZ-SS16/FFR15 High Dog Breeder, Akane [FFR]","<p><strong>High Dog Breeder, Akane</strong></p>
<p>Card Number: DZ-SS16/FFR15</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR15,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_099.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr16,DZ-SS16/FFR16 Astraia of the Full Heavens [FFR],"<p><strong>Astraia of the Full Heavens</strong></p>
<p>Card Number: DZ-SS16/FFR16</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR16,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_100.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr17,"DZ-SS16/FFR17 Deeplands, Meydith [FFR]","<p><strong>Deeplands, Meydith</strong></p>
<p>Card Number: DZ-SS16/FFR17</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR17,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_101.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr18,"DZ-SS16/FFR18 Fairy of Reluctant Farewell, Aptisheet [FFR]","<p><strong>Fairy of Reluctant Farewell, Aptisheet</strong></p>
<p>Card Number: DZ-SS16/FFR18</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR18,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_102.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr19,DZ-SS16/FFR19 イメージしろ！マリレーンとのチェキ会を！ ダウナーお姉さん [FFR],"<p><strong>イメージしろ！マリレーンとのチェキ会を！ ダウナーお姉さん</strong></p>
<p>Card Number: DZ-SS16/FFR19</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR19,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_103.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr20,"DZ-SS16/FFR20 Break Fang Evil Bond, Alrest & Volgamort [FFR]","<p><strong>Break Fang Evil Bond, Alrest & Volgamort</strong></p>
<p>Card Number: DZ-SS16/FFR20</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR20,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_104.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr21,"DZ-SS16/FFR21 Dream Sky Mutual Love, Naama & Samaell [FFR]","<p><strong>Dream Sky Mutual Love, Naama & Samaell</strong></p>
<p>Card Number: DZ-SS16/FFR21</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR21,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_105.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr22,DZ-SS16/FFR22 重蝕望縁 グラヴェル＆オルグス [FFR],"<p><strong>重蝕望縁 グラヴェル＆オルグス</strong></p>
<p>Card Number: DZ-SS16/FFR22</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR22,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_106.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr23,"DZ-SS16/FFR23 Snow Soul Revenge, Maldeas & Koyuki [FFR]","<p><strong>Snow Soul Revenge, Maldeas & Koyuki</strong></p>
<p>Card Number: DZ-SS16/FFR23</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR23,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_107.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-ffr24,"DZ-SS16/FFR24 Corpse Hunting Rend Cataclysm, Roveena & Zuin [FFR]","<p><strong>Corpse Hunting Rend Cataclysm, Roveena & Zuin</strong></p>
<p>Card Number: DZ-SS16/FFR24</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/FFR24,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_108.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg01,"DZ-SS16/LG01 Chakrabarthi Deity Dragon, Nirvana Bagarvan [LGRRR]","<p><strong>Chakrabarthi Deity Dragon, Nirvana Bagarvan</strong></p>
<p>Card Number: DZ-SS16/LG01</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_109.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg02,"DZ-SS16/LG02 Deity Strike Equip, Garna Vairina [LGRRR]","<p><strong>Deity Strike Equip, Garna Vairina</strong></p>
<p>Card Number: DZ-SS16/LG02</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_110.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg03,"DZ-SS16/LG03 Flame of Promise, Aermo [LGRRR]","<p><strong>Flame of Promise, Aermo</strong></p>
<p>Card Number: DZ-SS16/LG03</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_111.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg04,DZ-SS16/LG04 Chronodragon Nextage [LGRRR],"<p><strong>Chronodragon Nextage</strong></p>
<p>Card Number: DZ-SS16/LG04</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_112.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg05,DZ-SS16/LG05 Chronojet Dragon [LGRRR],"<p><strong>Chronojet Dragon</strong></p>
<p>Card Number: DZ-SS16/LG05</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_113.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg06,DZ-SS16/LG06 Upstream Dragon [LGRRR],"<p><strong>Upstream Dragon</strong></p>
<p>Card Number: DZ-SS16/LG06</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_114.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg07,"DZ-SS16/LG07 Gleaming Lord, Uranus [LGRRR]","<p><strong>Gleaming Lord, Uranus</strong></p>
<p>Card Number: DZ-SS16/LG07</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_115.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg08,"DZ-SS16/LG08 Quaking Heavenly Dragon, Astraios Dragon [LGRRR]","<p><strong>Quaking Heavenly Dragon, Astraios Dragon</strong></p>
<p>Card Number: DZ-SS16/LG08</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_116.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg09,"DZ-SS16/LG09 High Dog Breeder, Akane [LGRRR]","<p><strong>High Dog Breeder, Akane</strong></p>
<p>Card Number: DZ-SS16/LG09</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_117.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg10,DZ-SS16/LG10 Astraia of the Full Heavens [LGRRR],"<p><strong>Astraia of the Full Heavens</strong></p>
<p>Card Number: DZ-SS16/LG10</p>
<p>Rarity: LGRRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG10,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_118.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg11,"DZ-SS16/LG11 Blaze Equip Dragon, Vaikal [LGRR]","<p><strong>Blaze Equip Dragon, Vaikal</strong></p>
<p>Card Number: DZ-SS16/LG11</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG11,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_119.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg12,"DZ-SS16/LG12 Interdimensional Dragon, Mystery-flare Dragon [LGRR]","<p><strong>Interdimensional Dragon, Mystery-flare Dragon</strong></p>
<p>Card Number: DZ-SS16/LG12</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG12,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_120.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg13,"DZ-SS16/LG13 Steam Fighter, Balih [LGRR]","<p><strong>Steam Fighter, Balih</strong></p>
<p>Card Number: DZ-SS16/LG13</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG13,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_121.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg14,"DZ-SS16/LG14 Steam Fighter, Amber [LGRR]","<p><strong>Steam Fighter, Amber</strong></p>
<p>Card Number: DZ-SS16/LG14</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG14,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_122.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg15,"DZ-SS16/LG15 Steam Scara, Gigi [LGRR]","<p><strong>Steam Scara, Gigi</strong></p>
<p>Card Number: DZ-SS16/LG15</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG15,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_123.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg16,DZ-SS16/LG16 Steam Breath Dragon [LGRR],"<p><strong>Steam Breath Dragon</strong></p>
<p>Card Number: DZ-SS16/LG16</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG16,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_124.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg17,DZ-SS16/LG17 Phosphoros of Auspicious Light [LGRR],"<p><strong>Phosphoros of Auspicious Light</strong></p>
<p>Card Number: DZ-SS16/LG17</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG17,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_125.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg18,DZ-SS16/LG18 Deputize Bear [LGRR],"<p><strong>Deputize Bear</strong></p>
<p>Card Number: DZ-SS16/LG18</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG18,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_126.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-lg19,DZ-SS16/LG19 Pongal [LGRR],"<p><strong>Pongal</strong></p>
<p>Card Number: DZ-SS16/LG19</p>
<p>Rarity: LGRR</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/LG19,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_127.png,1,false,kg,true,true,true,true,true,true,true,true,active
